CardholderID,First Name,Last Name,Gender,ATMID,Birth Date,Occupation,AccountType,IsWisabi
KN-001-1154,Bello,Mariam,M,KN-001,01/24/1983,Engineer,Savings,0
LA-011-1297,Omolara,Suleimon,M,LA-011,04/17/2003,Student,Savings,0
LA-009-1101,Oladimeji,Aregbesola,F,LA-009,8/12/1972,Trader,Savings,1
KN-009-1188,Fati,Hafsatu,F,KN-009,4/12/1966,Engineer,Savings,1
LA-012-1118,Bolanle,Onu,F,LA-012,04/25/1992,Engineer,Savings,1
LA-010-1104,Ibukunoluwa,Adeyemi,F,LA-010,03/22/1996,Accountant,Current,1
RI-003-1047,Obinna,Akintoye,F,RI-003,10/12/1962,Engineer,Savings,1
LA-001-1038,Olasupo,Aregbesola,F,LA-001,07/20/1986,Human Resources Specialist,Savings,1
LA-009-1217,Chidiebube,Olawale,F,LA-009,04/30/1984,Marketing Executive,Savings,1
LA-008-1070,Aladejobi,Olatunji,F,LA-008,05/31/1986,Trader,Savings,1
LA-002-1196,Ekanem,Oluwadamilola,F,LA-002,12/15/1961,Trader,Current,1
KN-002-1095,Ismaila,Bello,M,KN-002,5/1/1985,Health Professional,Current,1
LA-012-1036,Ayo,Ojo,F,LA-012,07/23/1964,Trader,Savings,1
LA-015-1197,Austin,Oluwagbemiga,F,LA-015,8/1/1985,Manager,Current,0
KN-006-1120,Ismaila,Suleiman,M,KN-006,06/18/1957,Manager,Current,1
LA-004-1023,Oluwalonimi,Oluwalonimi,F,LA-004,3/12/1959,Health Professional,Savings,1
LA-011-1061,Clara,Ojo,M,LA-011,10/1/1994,Welder,Current,0
KN-004-1024,Sadiq,Ahmed,F,KN-004,08/24/1997,Health Professional,Savings,1
KN-009-1084,Abdulrahman,Suleiman,M,KN-009,04/25/1996,Trader,Current,1
LA-008-1077,Niyi,Benson,F,LA-008,12/11/1961,Marketing Executive,Current,1
LA-002-1028,Damilare,Ugochukwu,F,LA-002,8/3/1975,Lawyer,Savings,1
KN-001-1174,Sadiq,Firdausi,M,KN-001,10/7/1961,Manager,Savings,1
LA-012-1129,Oluwatofunmi,Bala,M,LA-012,11/27/1968,Welder,Current,1
LA-005-1054,Ayodeji,Okoh,F,LA-005,9/3/1980,Marketing Executive,Current,1
LA-005-1084,Ajayi,Adeleke,F,LA-005,11/25/1975,Human Resources Specialist,Savings,0
KN-007-1151,Bello,Rakiya,F,KN-007,5/11/2003,Student,Savings,1
LA-011-1091,Ebenezer,Oluwaseun,F,LA-011,10/24/1988,Lawyer,Savings,1
LA-013-1151,Benson,Oni,M,LA-013,10/11/1988,Plumber,Current,1
KN-008-1011,Ahmad,Abubakar,M,KN-008,02/18/1977,Lawyer,Savings,1
LA-015-1188,Ademiluyi,Udom,M,LA-015,9/5/1998,Student,Savings,1
KN-003-1176,Amina,Salisu,F,KN-003,6/4/1969,Health Professional,Savings,1
LA-003-1072,Ekpereamaka,Adegoke,F,LA-003,02/17/1989,Data Analyst,Savings,1
LA-013-1284,Akinbiyi,Ebiowei,M,LA-013,08/20/1962,Construction Worker,Current,1
LA-002-1186,Rukayat,Eko,F,LA-002,8/6/1964,Health Professional,Savings,1
KN-008-1183,Amina,Nafisa,F,KN-008,05/21/1995,Health Professional,Current,1
LA-003-1266,Olaniyi,Ojo,F,LA-003,01/21/2000,Student,Savings,0
LA-009-1098,Oluwakemi,Oluwadamilola,M,LA-009,8/3/2003,Student,Savings,1
LA-003-1157,Chinenye,Omolola,F,LA-003,08/28/1967,Health Professional,Current,1
KN-001-1116,Sadiya,Garba,F,KN-001,5/4/2003,Student,Savings,1
LA-013-1198,Omolola,Daramola,M,LA-013,01/18/1983,Software Developer,Current,1
LA-003-1199,Chidozie,Adekunle,M,LA-003,11/18/1958,Data Analyst,Current,1
LA-003-1114,Olumide,Fagbemi,M,LA-003,8/7/1981,Software Developer,Current,1
LA-001-1112,Babajide,Omolabake,M,LA-001,07/24/1998,Student,Savings,1
LA-010-1061,Damilare,Oluwayemisi,F,LA-010,4/12/1974,Human Resources Specialist,Current,0
LA-013-1081,Benson,Ogundele,F,LA-013,10/15/1975,Human Resources Specialist,Current,1
KN-005-1126,Danladi,Musa,F,KN-005,10/18/2007,Trader,Savings,1
KN-006-1162,Sani,Rukayya,M,KN-006,7/11/2006,Trader,Savings,1
KN-001-1061,Musa,Ahmed,F,KN-001,12/3/1963,Engineer,Current,1
LA-001-1155,Chikamso,Oni,F,LA-001,04/26/1989,Factory Worker,Savings,1
LA-015-1146,Folasade,Ekong,M,LA-015,04/29/2002,Student,Savings,1
LA-014-1026,Wuraola,Eze,F,LA-014,8/1/1998,Student,Savings,0
LA-011-1088,Damilare,Ekwueme,F,LA-011,08/31/2004,Student,Savings,1
KN-004-1054,Ibrahim,Ibrahim,F,KN-004,03/24/1989,Health Professional,Current,1
LA-008-1090,Oluwafemi,Akande,M,LA-008,5/8/1998,Student,Savings,1
LA-004-1131,Oluwaseyi,Eko,F,LA-004,03/25/1968,Accountant,Current,1
LA-010-1020,Kehinde,Okeke,M,LA-010,11/18/2003,Student,Savings,1
LA-001-1224,Olaniyi,Eze,F,LA-001,1/10/1976,Manager,Savings,1
LA-013-1250,Deborah,Onyekwere,M,LA-013,12/10/1972,Truck Driver,Savings,1
RI-001-1047,Onyinyechi,Okoli,M,RI-001,3/1/1975,Farmer,Current,1
LA-006-1115,Chibueze,Adebayo,F,LA-006,10/8/1989,Health Professional,Savings,1
LA-010-1241,Ayo,Nnamdi,M,LA-010,06/20/1986,Truck Driver,Current,1
LA-013-1042,Ademiluyi,Okoye,M,LA-013,1/7/2000,Student,Savings,1
KN-003-1181,Mustapha,Haruna,M,KN-003,2/6/1964,Health Professional,Current,1
LA-006-1017,Boluwatife,Akinwande,F,LA-006,9/10/1969,Marketing Executive,Current,0
KN-004-1200,Firdausi,Fadila,F,KN-004,07/20/1985,Health Professional,Current,0
LA-012-1051,Aluko,Adejumo,M,LA-012,03/30/1982,Human Resources Specialist,Savings,1
LA-006-1102,Chinyere,Adebanjo,M,LA-006,02/20/1967,Factory Worker,Savings,1
LA-015-1021,Ekanem,Adeyemo,M,LA-015,09/21/1986,Construction Worker,Current,1
LA-014-1221,Diana,Akintola,M,LA-014,6/10/2000,Student,Savings,1
LA-002-1140,Dayo,Oladejo,F,LA-002,01/26/1959,Lawyer,Current,1
LA-001-1099,Nkem,Okafor,F,LA-001,08/22/1963,Health Professional,Savings,1
LA-009-1240,Daniella,Adegoke,M,LA-009,12/17/1970,Marketing Executive,Current,1
LA-005-1028,Ekele,Amadi,M,LA-005,04/22/1988,Manager,Savings,1
LA-006-1040,Edith,Ogunleye,F,LA-006,08/26/1988,Health Professional,Current,0
LA-012-1273,Oluwakemi,Amosun,M,LA-012,6/5/1971,Farmer,Savings,1
LA-006-1052,Nneka,Ekong,F,LA-006,06/26/1982,Health Professional,Savings,1
KN-007-1078,Abubakar,Ahmad,F,KN-007,2/8/1997,Engineer,Current,1
LA-005-1053,Chukwuemeka,Oguntade,F,LA-005,06/26/2000,Student,Savings,1
LA-013-1011,Chukwuka,Okafor,M,LA-013,1/11/1970,Manager,Current,1
KN-006-1237,Amina,Abdulsalam,M,KN-006,5/5/1971,Manager,Current,1
LA-013-1009,Chisom,Okafor,M,LA-013,4/1/1966,Carpenter,Savings,0
LA-002-1093,Oyindamola,Akindele,F,LA-002,2/12/1964,Engineer,Current,1
LA-012-1245,Chiwendu,Oluwabukola,M,LA-012,09/25/1969,Plumber,Current,1
KN-007-1086,Nafisa,Ahmed,M,KN-007,05/19/1971,Farmer,Current,1
LA-005-1275,Babajide,Adejumo,M,LA-005,6/4/1982,Plumber,Current,1
LA-003-1144,Ekanem,Akindele,F,LA-003,11/30/1990,Human Resources Specialist,Savings,1
LA-007-1275,Danladi,Adebisi,M,LA-007,02/20/1988,Manager,Savings,1
LA-006-1077,Christian,Ogbu,F,LA-006,09/20/2003,Student,Savings,0
LA-013-1280,Chukwuma,Oladejo,F,LA-013,8/7/1992,Data Analyst,Current,1
KN-002-1184,Salisu,Rakiya,M,KN-002,8/4/1995,Marketing Executive,Current,1
LA-010-1002,Bernadine,Adekunle,F,LA-010,07/25/1976,Health Professional,Savings,1
LA-015-1141,Akpan,Ogunnaike,F,LA-015,05/27/2005,Student,Savings,1
LA-003-1197,Adebisi,Adeleke,M,LA-003,03/23/1983,Lawyer,Savings,1
LA-003-1156,Chizoba,Okoye,M,LA-003,11/6/1987,Manager,Savings,0
LA-011-1108,Ayodeji,Amosun,M,LA-011,11/24/1987,Plumber,Savings,0
KN-008-1172,Khadija,Halima,M,KN-008,08/30/1999,Student,Savings,1
LA-004-1032,Ngozi,Okon,F,LA-004,06/19/1995,Software Developer,Savings,1
KN-003-1004,Nafisa,Musa,F,KN-003,07/14/1983,Lawyer,Current,1
LA-002-1219,Austin,Nnamdi,F,LA-002,03/29/1997,Lawyer,Current,1
KN-003-1162,Yakubu,Abdulaziz,M,KN-003,11/13/1966,Carpenter,Current,0
LA-006-1105,Ayodeji,Oluwatofunmi,M,LA-006,4/11/1959,Accountant,Current,1
KN-002-1194,Lawal,Salma,M,KN-002,4/12/1996,Carpenter,Savings,1
LA-007-1168,Oluwakemi,Oluwamayowa,F,LA-007,07/25/2002,Student,Savings,1
LA-014-1088,Olumide,Ayodele,F,LA-014,05/21/1981,Marketing Executive,Savings,1
KN-003-1085,Nasiru,Hassan,M,KN-003,12/6/1972,Farmer,Savings,1
KN-006-1086,Mariam,Ahmad,F,KN-006,07/24/2002,Trader,Current,1
LA-005-1148,Ali,Okafor,F,LA-005,5/1/1965,Engineer,Savings,1
LA-014-1191,Oluwalonimi,Akintoye,F,LA-014,04/28/1970,Engineer,Savings,1
KN-004-1199,Ahmad,Amina,M,KN-004,02/24/1993,Factory Worker,Savings,1
LA-009-1147,Andrew,Bello,M,LA-009,12/6/1981,Manager,Savings,1
KN-005-1167,Mariam,Abdulaziz,M,KN-005,6/5/2002,Trader,Current,1
LA-010-1152,Ekpereamaka,Eyo,F,LA-010,11/19/1961,Manager,Savings,1
LA-004-1305,Bertha,Sanyaolu,M,LA-004,1/12/1965,Welder,Current,1
LA-007-1230,Danjuma,Akintoye,F,LA-007,8/12/1988,Human Resources Specialist,Current,1
LA-014-1266,Bridget,Okonkwo,M,LA-014,10/18/2000,Student,Savings,1
KN-009-1158,Abdullahi,Rukayya,M,KN-009,9/10/1988,Manager,Current,1
LA-007-1175,Adebisi,Adeyemo,M,LA-007,2/1/1992,Data Analyst,Current,0
LA-014-1050,Agnes,Onyeka,M,LA-014,7/9/1989,Accountant,Current,1
LA-005-1249,Chidiebube,Mohammed,F,LA-005,03/21/1988,Engineer,Savings,0
LA-015-1196,Oluwamayowa,Akindele,F,LA-015,03/14/1996,Manager,Savings,1
LA-006-1225,Fiyinfoluwa,Adebayo,F,LA-006,3/7/1959,Lawyer,Savings,1
LA-014-1077,Kehinde,Oluwapelumi,M,LA-014,11/18/1995,Marketing Executive,Savings,0
LA-015-1139,Ebiere,Agboola,M,LA-015,04/22/1969,Health Professional,Current,1
LA-012-1046,Damilola,Ademola,F,LA-012,10/6/1982,Accountant,Current,1
KN-003-1018,Danjuma,Ali,M,KN-003,02/24/1976,Farmer,Current,1
KN-001-1035,Zainab,Sani,F,KN-001,5/12/1962,Engineer,Current,1
LA-009-1235,Jideofor,Oluwafemi,M,LA-009,06/23/1999,Student,Savings,1
LA-002-1053,Benjamin,Akande,F,LA-002,01/27/1980,Engineer,Savings,1
KN-005-1166,Fadila,Abdulkadir,F,KN-005,06/20/1996,Health Professional,Current,0
LA-005-1071,Augustina,Eze,F,LA-005,10/5/1961,Engineer,Current,1
LA-005-1067,Adeola,Gbenga,F,LA-005,07/31/1985,Engineer,Current,1
LA-005-1135,Damilola,Nnamdi,M,LA-005,11/24/1979,Manager,Savings,0
LA-015-1066,Alfred,Akindele,F,LA-015,4/5/1959,Accountant,Savings,1
LA-006-1230,Deji,Eko,F,LA-006,09/28/1987,Trader,Savings,1
LA-015-1169,Denis,Adekunle,M,LA-015,4/3/1992,Carpenter,Current,1
LA-015-1038,Edwin,Adeniyi,F,LA-015,01/16/1990,Marketing Executive,Savings,1
LA-008-1120,Opeyemi,Onyeka,M,LA-008,09/26/1980,Plumber,Savings,1
LA-013-1261,Oluwamayowa,Adegoke,M,LA-013,02/16/1973,Mechanic,Current,0
LA-013-1217,Adebisi,Oladipo,F,LA-013,11/13/1959,Manager,Savings,1
LA-006-1026,Olusola,Fatunmise,M,LA-006,09/21/1961,Truck Driver,Savings,1
LA-004-1278,Ayo,Udom,F,LA-004,11/14/1992,Human Resources Specialist,Savings,1
LA-009-1071,Chukwudi,Nwosu,F,LA-009,10/19/1985,Lawyer,Current,1
LA-003-1249,Cynthia,Balogun,M,LA-003,04/26/1976,Mechanic,Current,1
KN-009-1018,Ruqayya,Bello,F,KN-009,05/15/1990,Engineer,Current,1
LA-011-1008,Chinenye,Okonkwo,F,LA-011,02/16/1991,Engineer,Current,1
KN-005-1026,Hafsatu,Hassan,M,KN-005,12/12/1981,Manager,Current,1
LA-010-1069,Aisha,Okonkwo,F,LA-010,11/5/1977,Accountant,Current,1
LA-005-1197,Olaniyi,Davies,F,LA-005,11/10/1966,Manager,Current,1
LA-004-1113,Chiwendu,Okafor,M,LA-004,11/29/1998,Student,Savings,1
LA-010-1160,Jideofor,Alade,F,LA-010,2/10/1994,Trader,Savings,1
LA-010-1217,Ebunoluwa,Adeolu,M,LA-010,08/21/1962,Electrician,Savings,0
LA-011-1165,Oluwaseun,Nwosu,M,LA-011,11/24/1967,Engineer,Savings,0
LA-007-1130,Nifemi,Fajimi,F,LA-007,09/15/1974,Data Analyst,Current,1
LA-002-1043,Chukwuka,Kuti,F,LA-002,03/15/1964,Marketing Executive,Current,1
LA-012-1132,Azeez,Afolabi,M,LA-012,10/24/1983,Marketing Executive,Savings,1
LA-010-1014,Oluwatofunmi,Oluwatofunmi,F,LA-010,05/22/1969,Lawyer,Savings,0
LA-012-1261,Ekwutosi,Nwosu,F,LA-012,2/5/1980,Software Developer,Savings,0
KN-009-1186,Abdulsalam,Mustapha,M,KN-009,06/18/1966,Marketing Executive,Savings,1
LA-015-1078,Chinazo,Eze,F,LA-015,08/23/1986,Lawyer,Savings,1
LA-002-1273,Nkemdirim,Adetayo,F,LA-002,6/7/1964,Marketing Executive,Savings,1
LA-010-1027,Chidiebube,Okonkwo,M,LA-010,2/2/2003,Student,Savings,1
LA-003-1027,Christian,Oluwasegun,F,LA-003,3/5/2009,Student,Savings,1
LA-001-1068,Chukwuemeka,Ogbu,M,LA-001,02/21/1962,Health Professional,Savings,1
LA-007-1226,Alex,Oluwagbemiga,M,LA-007,8/6/1964,Construction Worker,Savings,1
LA-011-1215,Oluwatofunmi,Oluwadare,F,LA-011,7/7/1975,Health Professional,Savings,1
KN-003-1039,Danjuma,Danjuma,F,KN-003,7/12/1992,Accountant,Savings,1
LA-014-1089,Aremu,Oluwatobiloba,M,LA-014,2/7/1978,Farmer,Savings,1
LA-013-1174,Adewunmi,Oluwaseun,F,LA-013,10/25/1971,Accountant,Current,1
RI-001-1119,Chidera,Obinna,F,RI-001,7/11/1985,Manager,Savings,1
KN-007-1092,Danladi,Yusuf,F,KN-007,2/6/1975,Health Professional,Savings,1
KN-006-1209,Rukayat,Abdulrahman,F,KN-006,11/24/1990,Human Resources Specialist,Current,0
KN-010-1053,Mariam,Bello,F,KN-010,02/15/1984,Marketing Executive,Savings,1
KN-007-1203,Aisha,Nasiru,F,KN-007,2/11/1976,Trader,Savings,1
LA-001-1204,Bertha,Asalu,M,LA-001,07/25/1999,Student,Savings,0
LA-010-1105,Ada,Oluwaseun,M,LA-010,04/18/1961,Carpenter,Current,0
LA-014-1109,Segun,Adeyemo,F,LA-014,05/22/1984,Software Developer,Current,1
LA-001-1169,Boluwatife,Alabi,M,LA-001,05/21/1994,Data Analyst,Savings,0
LA-014-1090,Oluwaseun,Bello,M,LA-014,11/1/1968,Human Resources Specialist,Current,1
LA-015-1064,Oluwafemi,Oluwatomi,M,LA-015,11/17/1993,Mechanic,Current,0
KN-003-1104,Ahmad,Musa,F,KN-003,9/3/1994,Engineer,Current,1
LA-015-1255,Rukayat,Nwosu,F,LA-015,03/13/1966,Engineer,Current,1
LA-007-1163,Lekan,Adebayo,M,LA-007,04/26/2002,Student,Savings,1
LA-015-1074,Akubueze,Makinde,F,LA-015,07/25/1994,Manager,Savings,1
KN-006-1043,Yakubu,Sani,F,KN-006,02/17/1965,Marketing Executive,Current,1
KN-003-1019,Ahmed,Abubakar,F,KN-003,6/12/1982,Health Professional,Savings,1
RI-002-1093,Chidinma,Chukwuemeka,M,RI-002,7/7/1972,Factory Worker,Savings,1
LA-009-1258,Ayo,Bello,F,LA-009,4/7/1987,Accountant,Savings,0
LA-004-1306,Adetokunbo,Akpan,M,LA-004,11/11/1968,Software Developer,Savings,1
LA-009-1043,Folasade,Omolabake,M,LA-009,4/10/1980,Lawyer,Current,1
KN-008-1010,Amina,Suleiman,F,KN-008,11/9/1979,Health Professional,Savings,1
LA-002-1067,Yewande,Adetayo,M,LA-002,8/8/1993,Human Resources Specialist,Savings,1
LA-006-1171,Adenike,Akintoye,M,LA-006,08/14/1957,Software Developer,Current,1
KN-009-1002,Yusuf,Abubakar,F,KN-009,4/7/1976,Marketing Executive,Current,1
LA-013-1173,Constance,Onyekwere,M,LA-013,07/22/2004,Student,Savings,0
KN-005-1163,Aisha,Zainab,M,KN-005,5/1/1958,Mechanic,Savings,1
LA-007-1239,Amos,Oladipo,M,LA-007,9/3/1989,Manager,Savings,1
LA-010-1049,Destiny,Rasaq,F,LA-010,2/11/1973,Software Developer,Savings,1
LA-011-1065,Xaviera,Udofia,M,LA-011,5/2/1995,Data Analyst,Current,1
KN-004-1176,Danjuma,Amina,M,KN-004,03/19/1969,Farmer,Current,1
LA-008-1072,Chinazo,Ige,F,LA-008,11/20/1967,Accountant,Current,1
LA-004-1175,Olusola,Aregbesola,M,LA-004,01/29/2005,Student,Savings,1
LA-004-1094,Bridget,Onyeka,F,LA-004,1/1/2000,Student,Savings,0
LA-009-1034,Adesola,Okonkwo,F,LA-009,7/8/1966,Manager,Current,1
LA-015-1062,Ademiluyi,Okonkwo,M,LA-015,05/19/1962,Carpenter,Savings,1
LA-004-1236,Oluwatomi,Ogbu,F,LA-004,06/13/2003,Student,Savings,1
LA-002-1237,Oluwatosin,Idowu,F,LA-002,12/11/1990,Engineer,Savings,0
LA-008-1104,Austin,Okafor,F,LA-008,07/17/1993,Health Professional,Current,0
LA-001-1160,Fiyinfoluwa,Okonkwo,F,LA-001,8/11/2003,Student,Savings,0
LA-003-1046,Daniel,Oluwasegun,M,LA-003,05/23/1981,Software Developer,Current,1
LA-004-1062,Oluwajoba,Akinola,F,LA-004,10/8/1962,Marketing Executive,Current,1
KN-003-1166,Nura,Habiba,M,KN-003,08/19/1967,Trader,Savings,1
KN-004-1094,Fatima,Ahmed,M,KN-004,9/11/1960,Health Professional,Current,1
KN-003-1088,Ruqayya,Usman,M,KN-003,10/4/1992,Marketing Executive,Savings,0
LA-003-1149,Habiba,Oluwakemi,M,LA-003,03/26/1979,Construction Worker,Current,1
LA-001-1047,Nifemi,Ilelaboye,F,LA-001,9/9/1961,Construction Worker,Savings,1
LA-015-1079,Destiny,Akande,M,LA-015,04/24/1967,Factory Worker,Savings,1
LA-015-1168,Akpan,Oluwadamilola,F,LA-015,07/26/1972,Manager,Current,1
KN-006-1139,Abdulsalam,Farouk,M,KN-006,1/6/1993,Marketing Executive,Current,1
LA-008-1242,Edwin,Akinsanya,M,LA-008,10/10/1974,Software Developer,Savings,1
KN-010-1006,Abdulsalam,Bala,M,KN-010,09/20/1967,Lawyer,Current,0
KN-009-1041,Aliyu,Yusuf,F,KN-009,08/24/1982,Engineer,Current,1
KN-005-1074,Ahmed,Garba,F,KN-005,7/7/1957,Lawyer,Current,1
LA-004-1222,Ayo,Oladele,M,LA-004,12/16/1972,Lawyer,Savings,1
LA-002-1022,Oluwatomi,Okonkwo,M,LA-002,07/17/2002,Student,Savings,1
LA-011-1199,Olufemi,Okereke,M,LA-011,07/20/1984,Welder,Savings,0
LA-004-1312,Benjamin,Oluwabukola,M,LA-004,1/10/1969,Human Resources Specialist,Current,1
LA-004-1235,Dayo,Gbadamosi,M,LA-004,7/1/2002,Student,Savings,1
LA-003-1174,Adebowale,Fagbuyi,M,LA-003,06/27/1986,Marketing Executive,Savings,1
LA-012-1157,Akindele,Adekunle,F,LA-012,8/1/1997,Lawyer,Savings,1
LA-011-1245,Edwin,Okonkwo,M,LA-011,9/6/2008,Student,Savings,1
LA-003-1251,Oluwatobiloba,Abdulrahman,F,LA-003,08/23/1973,Marketing Executive,Current,1
LA-015-1281,Jideofor,Adetokunbo,M,LA-015,03/29/1981,Accountant,Savings,1
LA-007-1185,Christie,Akinola,M,LA-007,1/10/2000,Student,Savings,0
LA-008-1296,Dorcas,Alao,M,LA-008,4/10/1995,Mechanic,Savings,1
KN-008-1044,Umaru,Bala,M,KN-008,3/6/1962,Lawyer,Savings,1
LA-010-1180,Anthonia,Oluwaseun,M,LA-010,04/14/1997,Carpenter,Current,1
LA-014-1244,Cyril,Onyeka,M,LA-014,4/11/1963,Manager,Savings,1
LA-012-1067,Adisa,Alade,M,LA-012,11/1/1998,Student,Savings,1
KN-004-1133,Ahmad,Muhammad,M,KN-004,11/22/1964,Plumber,Current,0
RI-001-1026,Oladapo,Aluko,M,RI-001,04/30/1971,Construction Worker,Savings,1
LA-002-1125,Chisom,Onyekachi,M,LA-002,08/17/1980,Accountant,Savings,1
LA-015-1161,Alaba,Adekunle,M,LA-015,4/2/1988,Marketing Executive,Savings,1
LA-010-1130,Diana,Ademola,F,LA-010,01/15/1968,Engineer,Savings,1
KN-004-1046,Usman,Umar,F,KN-004,10/8/1990,Health Professional,Savings,1
LA-011-1005,Camillus,Nnamdi,M,LA-011,05/14/1991,Accountant,Savings,1
LA-009-1087,Chidiebube,Sanyaolu,M,LA-009,06/17/1967,Human Resources Specialist,Savings,1
LA-009-1210,Mofoluwake,Adekunle,F,LA-009,11/24/1998,Student,Savings,1
LA-009-1202,Oluwatimilehin,Aregbesola,M,LA-009,6/1/1984,Carpenter,Savings,1
KN-006-1168,Ismaila,Aisha,F,KN-006,11/7/1965,Marketing Executive,Savings,1
KN-006-1223,Rukayya,Bashir,F,KN-006,12/9/1966,Human Resources Specialist,Current,1
LA-006-1068,Gbolahan,Uzoma,F,LA-006,03/30/1991,Trader,Savings,0
LA-001-1158,Chukwudi,Gbenga,M,LA-001,06/13/1977,Software Developer,Savings,1
LA-007-1123,Rasheed,Adetunji,F,LA-007,2/3/1978,Software Developer,Current,1
KN-006-1028,Khadija,Musa,F,KN-006,06/26/1999,Trader,Current,0
LA-003-1064,Olamide,Nwankwo,M,LA-003,05/14/1958,Accountant,Current,1
LA-001-1269,Dora,Adegoke,F,LA-001,9/8/1963,Lawyer,Current,1
LA-010-1090,Anayo,Okafor,F,LA-010,11/12/1964,Health Professional,Current,1
LA-002-1042,Daniel,Olumide,M,LA-002,03/30/1985,Electrician,Current,0
LA-006-1086,Chidimma,Ngozi,F,LA-006,07/24/1978,Trader,Savings,0
LA-002-1072,Boluwatife,Onyekachi,M,LA-002,07/22/1989,Plumber,Savings,1
KN-008-1015,Fatima,Umar,F,KN-008,11/2/1980,Lawyer,Savings,1
KN-008-1096,Rukayya,Muhammad,F,KN-008,2/11/1990,Lawyer,Current,1
LA-003-1267,Nkechi,Egbeyemi,F,LA-003,4/3/1993,Manager,Savings,1
LA-010-1179,Oluwakanyinsola,Ogunleye,F,LA-010,11/17/1978,Trader,Savings,1
KN-002-1058,Zara,Hassan,M,KN-002,1/7/2006,Trader,Current,1
LA-012-1250,Alfred,Oluwajoba,M,LA-012,11/13/1958,Software Developer,Savings,1
LA-004-1041,Adesola,Okoro,F,LA-004,08/29/1974,Lawyer,Current,1
KN-006-1228,Umaru,Amina,F,KN-006,05/26/1999,Student,Savings,1
LA-012-1040,Adebisi,Akintola,F,LA-012,6/10/1998,Student,Savings,1
LA-009-1079,Oluwatobi,Abiodun,M,LA-009,11/27/1972,Health Professional,Savings,1
LA-005-1147,Babatunde,Oluwapemi,M,LA-005,12/11/1991,Truck Driver,Savings,1
LA-003-1041,Adekunle,Adeyemo,F,LA-003,9/5/2000,Student,Savings,1
LA-008-1262,Adeola,Aregbesola,M,LA-008,03/17/1992,Accountant,Savings,0
KN-009-1151,Haruna,Rakiya,M,KN-009,5/10/1961,Construction Worker,Current,1
LA-010-1058,Adebayo,Adetayo,M,LA-010,10/31/1992,Truck Driver,Current,1
LA-011-1196,Ada,Akinola,M,LA-011,06/17/1987,Carpenter,Savings,1
KN-005-1103,Firdausi,Muhammad,M,KN-005,12/22/1987,Trader,Savings,1
LA-009-1167,Chidiebube,Akinsanya,M,LA-009,01/15/1957,Factory Worker,Savings,0
LA-006-1006,Benson,Oladele,M,LA-006,06/16/1966,Manager,Current,1
KN-006-1224,Sadiq,Danladi,F,KN-006,01/19/1967,Marketing Executive,Savings,0
LA-001-1103,Bolanle,Okafor,F,LA-001,09/13/1971,Engineer,Current,1
KN-002-1209,Umar,Rakiya,F,KN-002,1/9/1963,Accountant,Current,1
LA-008-1273,Ebiere,Nwosu,M,LA-008,12/1/1965,Electrician,Savings,1
LA-008-1157,Nwachukwu,Adekunle,M,LA-008,03/24/2003,Student,Savings,1
LA-014-1055,Gbenga,Eze,F,LA-014,12/17/1971,Marketing Executive,Savings,1
LA-002-1221,Idris,Ayodele,M,LA-002,01/24/1978,Construction Worker,Current,1
KN-002-1089,Sani,Mohammed,M,KN-002,05/28/1966,Marketing Executive,Current,1
LA-013-1256,Oyindamola,Adegbite,F,LA-013,7/1/1990,Software Developer,Current,1
LA-004-1168,Aisha,Adeyemi,M,LA-004,03/18/1982,Mechanic,Savings,1
LA-011-1231,Segun,Oluwakanyinsola,F,LA-011,6/6/1978,Data Analyst,Current,0
KN-003-1114,Garba,Lawal,F,KN-003,12/30/1985,Trader,Savings,1
LA-011-1269,Chris,Bello,M,LA-011,01/28/1975,Truck Driver,Current,0
LA-005-1200,Qudus,Adeyemo,F,LA-005,5/10/1982,Lawyer,Current,1
LA-014-1272,Opeyemi,Oluwarotimi,F,LA-014,3/3/1976,Marketing Executive,Savings,1
LA-009-1206,Oladipo,Okafor,M,LA-009,06/28/1993,Plumber,Current,1
LA-008-1148,Chris,Balogun,F,LA-008,3/9/1973,Lawyer,Current,1
LA-003-1213,Kafayat,Odeyemi,M,LA-003,07/31/1974,Carpenter,Savings,0
KN-007-1063,Umar,Muhammad,M,KN-007,7/7/1959,Health Professional,Current,1
KN-004-1203,Abdullahi,Ismaila,M,KN-004,12/28/1999,Trader,Current,1
KN-007-1069,Musa,Ali,M,KN-007,02/25/1969,Marketing Executive,Savings,1
LA-002-1083,Bimpe,Adeyemi,M,LA-002,12/20/1970,Accountant,Current,1
LA-006-1080,Olajide,Aregbesola,F,LA-006,05/23/1977,Data Analyst,Current,0
LA-009-1144,Rasheed,Makinde,F,LA-009,06/26/1985,Manager,Savings,1
KN-003-1070,Habiba,Ibrahim,M,KN-003,04/16/1993,Manager,Current,1
KN-007-1006,Fadila,Mohammed,F,KN-007,8/7/2003,Student,Savings,1
LA-012-1084,Chidiebere,Bankole,M,LA-012,06/27/1971,Mechanic,Current,1
KN-009-1119,Nura,Shehu,M,KN-009,12/30/1997,Truck Driver,Current,1
LA-009-1001,Akubueze,Onyekachi,M,LA-009,12/24/1992,Plumber,Savings,1
LA-013-1124,Oladimeji,Adekunle,F,LA-013,7/5/1992,Trader,Current,0
KN-002-1241,Zara,Abdulrahman,M,KN-002,7/3/1977,Carpenter,Current,1
